race,wealth,weight
White,2379600,8427.1305677
White,2191770,7583.794317
Black,11180,5027.0803531
Black,10000,5108.8431283
Black,10000,5008.6874038
Black,11180,5108.2897356
Black,10000,5032.3645773
White,137041,8583.4873459
White,136031,8418.6784689
White,178041,8590.4337374
White,127042,8598.7377711
White,90031,8564.691525
White,18628000,2881.4451943
White,18628000,3059.5825191
White,18628000,3161.8142293
White,18628000,3041.8685743
White,18628000,2904.5295083
White,10000,19.004641009
White,10000,19.637013272
White,10000,19.440237204
White,10000,19.01235337
White,11500,19.678819939
Black,13370,10280.697613
Black,12370,10625.004548
Black,13470,10302.501255
Black,13370,10605.181602
Black,13370,10375.437074
White,58438600,678.86930747
White,59716300,671.83237036
White,49148500,942.92599376
White,60441800,691.5135948
White,59978800,671.77291557
White,13778000,814.96979219
White,13982000,855.13974623
White,15868100,890.33781468
White,14125000,859.35873067
White,14094100,834.04691179
White,307300,10362.890441
White,306300,9992.1844432
White,307300,9894.3211148
White,307300,10040.504746
White,307300,9830.6311018
White,688616800,4.7994916504
White,787766700,4.8102659466
White,591769700,4.8554269905
White,920353300,4.9417385207
White,1114305600,4.8233923554
White,10000,9306.3857006
White,10000,9442.6667817
White,10000,9344.7101066
White,10000,9342.7785733
White,10000,9351.5832047
White,6517300,117.99752067
White,6540300,126.27733311
White,6499300,132.64156528
White,6477300,126.81771291
White,6478300,120.16717679
White,39600,2190.6097059
White,38920,2184.9095467
White,39980,2193.5938742
White,42500,2177.6118635
White,45600,2190.794941
Hispanic,10000,2010.8224318
Hispanic,10000,2014.4522329
Hispanic,10000,2021.7723346
Hispanic,10000,2026.798853
Hispanic,10000,2017.4691314
White,1458200,6599.1657829
White,1465000,6620.2571427
White,1454500,7129.585297
White,1460000,6794.6457502
White,1458000,7239.9478715
White,38893000,48.343558028
White,38892000,47.382756889
White,38901000,47.48985922
White,38903000,48.050414089
White,38903000,49.164771444
White,35789000,135.5036801
White,44937000,137.39831635
White,46378000,139.09576415
White,38409000,139.42055074
White,50847000,137.42471945
Black,10000,6168.4297871
Black,10000,6198.6024918
Black,10000,6105.9289796
Black,10000,6203.4049896
Black,10000,6121.4775668
White,9819000,735.12716916
White,9818000,782.58450614
White,9818000,805.39644473
White,9818000,776.64651677
White,9818000,749.72046773
White,310100,3006.5953469
White,311100,3027.4838495
White,311200,3128.0675196
White,310100,3128.8455132
White,311100,3210.9373737
Black,10000,2168.1628819
Black,10000,2145.3584295
Black,10000,2136.0244223
Black,10000,2189.4338179
Black,10000,2140.8174441
Hispanic,4716300,7611.5891333
Hispanic,3906500,7981.2375996
Hispanic,1799050,3800.7480908000002
Hispanic,2106230,3929.5541115
Hispanic,3302060,7842.0570505
White,870700,8967.2238534
White,870600,9005.1154001
White,871600,9694.2821993
White,870600,9253.0717072
White,870700,9843.2321455
White,54010,7378.2649023
White,55010,7152.6980481
White,55005,7295.4897712
White,55010,7221.8392828
White,54010,7200.0068396999995
Hispanic,181000,1904.6796139
Hispanic,181000,1911.345305
Hispanic,181000,2055.6329076
Hispanic,181000,1962.2972534
Hispanic,181000,2085.6599225
Black,93920,1961.9677728
Black,67620,1948.9650081
Black,102700,1985.7973511
Black,95510,1944.6198832
Black,90150,1979.5434056
White,74580,1975.3109674
White,74580,1951.4180019
White,74580,1961.2206996
White,75580,1970.6554793
White,75580,1957.8121962
White,3250910,4761.9262128
White,3314910,5221.9534899
White,3208900,5664.6677173
White,3309900,5075.9017665
White,3249910,4908.553519
White,607500,3000.1190107
White,607400,3026.8152498
White,607500,3134.5532848
White,607500,3137.1201652
White,607500,3205.8784315
Black,85500,10632.877029
Black,66940,10521.041825
Black,64110,10475.266965
Black,99330,10922.664524
Black,64450,10498.772401
Black,10000,5849.5190275
Black,10000,5735.8915524
Black,10000,5746.5591979
Black,10000,5896.4174474
Black,10000,5732.1606861
Hispanic,26200,2814.8251419
Hispanic,26200,2740.350446
Hispanic,26200,2797.8879344
Hispanic,26200,2766.5112178
Hispanic,26200,2753.9326007
White,10000,8393.5496156
White,10000,8733.0833513
White,10000,8545.9219843
White,10000,8317.6427298
White,10000,8669.1360446
White,11851500,694.09410453
White,14660600,727.60075142
White,11852000,756.7109689
White,11850600,729.82921713
White,11851600,698.78148381
White,26541000,528.8713779
White,27919000,507.31371645
White,26831000,522.35573277
White,27331000,516.03529479
White,26735000,526.95980789
White,415700,23795.915415
White,421500,24053.796135
White,430500,23099.916155
White,420500,23906.612923
White,429500,23160.011588
Asian,44115000,467.47257931
Asian,45954600,457.99681867
Asian,41299500,460.71641893
Asian,41010000,465.72198259
Asian,44754600,475.04643007
White,926000,2377.5541544
White,901000,2361.3099861
White,901000,2461.1185193
White,902000,2430.9495522
White,927000,2540.2439176
White,265300,19415.924669
White,318000,18116.882793
White,686800,15087.666317
White,600800,13731.080099
White,974100,15323.510658
White,49700,1430.8207533
White,157700,1457.0418692
White,35700,1438.0122289
White,157700,1458.0882397
White,30700,1432.5435147
White,349640,6753.3137872
White,372840,6772.5143086
White,335970,6797.6399968
White,356110,6704.8784594
White,354070,6831.2515904
White,2321920,7085.3397578
White,2834000,8339.466944
White,684320,7748.6320262
White,6175000,3211.36541
White,1582000,7866.8455968
Asian,13410,3310.2179784
Asian,11500,3127.9584168
Asian,11400,3134.7152315
Asian,10800,3190.199931
Asian,11500,3096.7050669
White,103334200,61.544774974
White,76735000,62.233053957
White,93230000,62.533418377
White,96370100,63.860882779
White,86567300,62.160641775
Hispanic,291100,1486.8863593
Hispanic,283100,1413.2385552
Hispanic,286000,1425.850173
Hispanic,291100,1484.5056226
Hispanic,284000,1365.4769159
Black,59205,2858.3485689
Black,54660,2841.0528866
Black,54590,2892.3116342
Black,70130,2835.1936702
Black,55305,2884.5205357
Hispanic,13470,8922.5814786
Hispanic,10000,8898.7261201
Hispanic,10070,8921.6497347
Hispanic,36470,8857.4909985
Hispanic,10000,8951.3915914
White,13714400,425.19150553
White,11694400,437.27949796
White,14604500,466.10931768
White,14943500,438.9488403
White,13528500,425.05178734
White,300510,7226.7486744
White,306810,7251.4649731
White,303620,7811.6335934
White,301820,7447.1549676
White,300110,7929.4571875
White,426458000,59.22751194
White,384533300,58.210961841
White,399910000,59.913682871
White,420732000,59.82620357
White,397581000,58.581099351
Asian,541000,1270.8328498
Asian,501000,1267.2730935
Asian,528000,1366.6138382
Asian,512000,1290.4292917
Asian,528000,1384.0659133
White,389500,12057.647649
White,383300,12102.200231
White,360250,13040.925916
White,348040,12436.712652
White,372120,13238.578061
White,10000,13613.120121
White,10000,13196.942508
White,10000,13460.397521
White,10000,13324.51016
White,10000,13284.228647
White,16000,16065.589212
White,16000,16015.383002
White,16000,16085.92269
White,16000,15958.067684
White,16000,16067.897383
Black,184530,2169.2515082
Black,194370,2026.3396771
Black,197200,2110.7096888
Black,167961,2027.1203023
Black,197370,2062.8037849
White,10000,8348.5568581
White,11910,8459.0198802
White,10000,8461.6359175
White,10000,8480.685051
White,10000,8379.6324559
White,1304030,9797.4435456
White,1306800,11539.877242
White,1305290,8263.1948671
White,1304200,9905.7820434
White,1303790,8912.175599
White,306700,1215.2296482
White,306700,1092.2581784
White,306700,1146.9139928
White,306700,1181.6023726
White,306700,1096.7068822
Hispanic,449450,1980.4416934
Hispanic,451450,1987.3237968
Hispanic,452450,2137.3092385
Hispanic,449450,2041.4601605
Hispanic,451550,2169.2826107
White,10000,11163.630122
White,10000,11413.566467
White,10000,11286.610342
White,10000,11462.27798
White,10000,11379.493305
White,2891080,3674.410586
White,2806080,2059.903124
White,2676080,1872.2316106
White,2676080,1936.3717149
White,2751080,1906.4507906
White,581500,823.54431411
White,580400,823.4149031
White,580500,891.94936524
White,581400,843.15534029
White,581500,904.15112524
White,320501,15532.637316
White,307501,14810.49306
White,345001,15048.811903
White,315001,14892.748254
White,465001,14744.50625
Black,10000,7368.6743251
Black,10000,7615.4557953
Black,10000,7384.3020525
Black,10000,7601.2477294
Black,10000,7436.5786896
Black,10000,5490.4884746
Black,10000,5514.0682741
Black,10000,5435.6815098
Black,10000,5518.8981836
Black,10000,5448.2513566
Asian,51386000,112.08865663
Asian,62805900,112.61716027
Asian,67537960,113.47764923
Asian,55421390,116.20285743
Asian,61878300,113.56358802
Hispanic,109930,11033.782244
Hispanic,109930,10493.407962
Hispanic,110030,10485.410608
Hispanic,110020,10793.682732
Hispanic,109920,10378.636707
White,7088000,2647.1892314
White,7088000,2899.0132829
White,7090000,3147.0871954
White,7089000,2814.7103531
White,7089000,2726.2677046
Black,493300,2723.3623626
Black,507030,2731.4126647
Black,511980,2938.3081944
Black,542750,2803.417247
Black,503000,2981.0547156
Hispanic,143300,5415.2522913
Hispanic,143300,5451.318246
Hispanic,143300,5435.4589009
Hispanic,143300,5457.2358969
Hispanic,143300,5435.6981831
White,8350000,2941.6308668
White,8351000,3062.9015064
White,8351000,3157.9054703
White,8350000,3036.5647038
White,8350000,2964.2822007
Black,10000,3023.8246837
Black,10000,3073.0055761
Black,10000,3012.7611936
Black,10000,3072.6727065
Black,10000,3027.0031823
White,26910000,107.74199935
White,26909000,108.15416397
White,26914000,108.30097417
White,26928000,109.69647248
White,26899600,110.09301955
White,4419501,7611.5891333
White,4804801,7981.2375996
White,4338701,8189.5271722
White,5109001,7876.7368309
White,4734801,7842.0570505
White,950400,9784.1912446
White,949500,9825.5349364
White,949500,10577.488927
White,950500,10096.081537
White,951500,10740.009099
White,16000,3827.6175108
White,16000,3816.0440895
White,16000,3834.3915716
White,16000,3802.6041321
White,16000,3828.8241331
Black,517300,6252.87672
Black,517200,6416.8417168
Black,517200,6304.5375668
Black,517100,6380.8830214
Black,517200,6327.6532705
Hispanic,267800,2853.8362841
Hispanic,225200,2744.7984836
Hispanic,223000,2745.2155104
Hispanic,235400,2803.2365953
Hispanic,250400,2711.6397674
White,10000,6141.6224608
White,10000,6231.5593037
White,10000,6166.9141305
White,10000,6165.6394414
White,10000,6171.4499379
Hispanic,10980,2192.1712295
Hispanic,10140,2130.9304791
Hispanic,10000,2168.4822042
Hispanic,14840,2158.9584712
Hispanic,12620,2143.698598
White,914500,6446.7361915
White,865900,6468.9109467
White,876100,6968.8202132
White,887600,6641.0012815
White,898970,7073.3266227
White,52980,22607.462688
White,50920,22062.458967
White,50880,21870.286774
White,48940,22296.508217
White,41940,21517.384139
Black,12500,9002.034352
Black,13100,8940.6365423
Black,12000,8817.6310025
Black,14900,9296.6004863
Black,12400,8944.0203779
White,7480000,2904.2539803
White,7474000,3083.8013948
White,7479000,3186.8423452
White,7480000,3065.947231
White,7481000,2927.5210239
White,3694800,2873.5102542
White,3934800,3051.1570234
White,8141700,3153.1072073
White,4472700,3033.4918594
White,1648500,1471.5578751
White,642000,6840.6118481
White,613000,6835.9323949
White,629000,7411.2010381
White,645000,6988.856713
White,621000,7507.2000292
Asian,645600,1645.9000058
Asian,644600,1640.8089791
Asian,647700,1769.4770705
Asian,646700,1670.3107555
Asian,647700,1792.0764221
White,1740000,2859.3898474
White,1747000,3365.1918341
White,1746000,2410.8736037
White,1760000,2886.7575432
White,1739000,2600.3382448
Black,92100,2775.8456084
Black,92100,2694.0054472
Black,92100,2658.4628778
Black,92100,2692.0082935
Black,92100,2632.734707
Hispanic,10000,6550.3902027
Hispanic,10000,6377.0798569
Hispanic,10000,6510.9755633
Hispanic,10000,6437.9586878
Hispanic,10000,6408.6869404
White,393380,11332.71724
White,497670,10521.062092
White,518380,10856.685896
White,409420,10798.014875
White,420600,10610.85904
Hispanic,10000,2797.7109803
Hispanic,10000,2695.0726243
Hispanic,10000,2759.6731891
Hispanic,10000,2750.4313532
Hispanic,10000,2715.2046335
White,292000,13152.228041
White,390500,8486.2830971
White,362600,9136.5131824
White,388100,8717.8358892
White,282800,12526.824565
White,3883500,2701.6452882
White,3884500,2960.1812595
White,3885500,3211.96187
White,3885500,2875.1741913
White,3883500,2782.3455811
White,178730,12647.815082
White,159230,12171.907282
White,183430,12188.31384
White,190090,12437.824107
White,189710,12046.397019
Asian,86400,2281.4489292
Asian,86400,2238.9492631
Asian,86400,2279.7178626
Asian,86400,2284.5529939
Asian,86400,2249.5857034
White,7266001,7591.4875538
White,9102001,7981.2375996
White,8708001,8189.5271722
White,10624001,7876.7368309
White,8014001,7821.5905552
White,220000,11528.687949
White,221000,11267.628926
White,220000,11099.807373
White,220000,11361.694477
White,220000,11020.544472
White,10168000,173.77953667
White,10168000,186.25045066
White,10167000,193.35107515
White,10167000,187.01140113
White,10167000,177.06274355
White,728600,13270.593405
White,1230400,13916.530515
White,700600,15087.666317
White,994900,13731.080099
White,1602700,15323.510658
White,423300,9883.5894018
White,423300,9415.506976
White,423200,9510.8067411
White,423300,9772.4519421
White,423300,9503.1320034
White,11687400,120.3798136
White,11699000,128.82679005
White,11837000,135.31951192
White,11748000,129.37807977
White,11685000,122.59327366
White,80182000,54.742683037
White,80182000,54.952460754
White,80172000,55.257324567
White,80182000,56.459273838
White,80182000,55.222059167
Asian,1049200,2487.1014144
Asian,1049200,2495.3751323
Asian,1050300,2683.2091069
Asian,1091300,2561.9535814
Asian,1050300,2722.8218278
White,927600,8240.799063
White,926600,8273.8398104
White,926600,8905.9183473
White,926500,8497.4020049
White,927500,9043.3682915
White,546551,6914.8782476
White,546451,6938.663265
White,546451,7474.8743972
White,545451,7123.250268
White,546451,7586.9697392
White,10000,7735.8477359
White,10000,7694.2460703
White,10000,7731.8136761
White,10000,7632.2374053
White,10000,7744.5709344
White,9825500,653.75892232
White,9838950,690.90373525
White,9871070,711.55365839
White,9930000,686.50551947
White,9898500,665.91184317
Black,28460,1652.81384
Black,32860,1690.4916216
Black,23260,1640.6384922
Black,24560,1680.1424416
Black,23760,1648.056822
Black,954200,6181.1944386
Black,953200,6157.1416407
Black,954200,6764.6834056
Black,953200,6310.9748223
Black,953200,6844.5248555
White,33950,9296.2204681
White,33950,8930.8928846
White,33950,9166.0039969
White,33950,9082.9754078
White,33950,9003.1720318
White,10000,14797.944876
White,10000,15171.638256
White,10000,15000.900328
White,10000,15075.432346
White,10000,15050.158532
White,521000,3812.2265023
White,521000,3830.32556
White,521000,4093.6942337
White,520000,3932.1107901
White,521000,4162.8508726
Asian,453410,2141.3500657
Asian,454520,2135.3518854
Asian,453210,2302.7407834
Asian,454540,2174.3700196
Asian,454370,2332.1474848
White,23358200,1031.8550951
White,24295700,1035.3841968
White,15026400,976.21848253
White,12706500,941.76818151
White,18854600,909.62682975
Hispanic,73930,1675.3841348
Hispanic,48940,1660.3123038
Hispanic,64940,1666.3455344
Hispanic,46820,1670.4883928
Hispanic,85840,1698.4058527
White,133042000,44.198604354
White,131372000,44.679320873
White,132439000,45.134091697
White,126820900,46.072631602
White,129547000,44.473583465
Hispanic,79420,2896.3944342
Hispanic,111270,2791.1007991
Hispanic,21070,2760.4638623
Hispanic,113070,2803.0712599
Hispanic,101070,2741.0658628
White,14160,10066.630215
White,11070,10176.408928
White,13270,10150.074397
White,10080,10164.660932
White,15660,10176.696534
White,164051060,17.425547684
White,174874760,17.475868031
White,163930970,17.683876811
White,172166570,17.91828267
White,175032560,17.552626717
White,258110,10421.572977
White,259260,9803.5749321
White,258620,10012.898705
White,239200,9823.6829412
White,250850,9817.3806792
White,50300,4631.0385816
White,52200,4662.8818395
White,51200,4677.5884383
White,51300,4674.3288924
White,50300,4684.6912628
White,7477000,120.15591497
White,7475000,128.58718059
White,7476100,135.06782641
White,7479800,129.13744494
White,7477100,122.36525813
White,7010100,665.63626647
White,6559100,703.45591796
White,7710100,724.48100423
White,10809100,698.97779639
White,7710100,678.00997884
White,10000,10643.084594
White,10000,10447.202303
White,10000,10606.635691
White,10000,10614.02918
White,10000,10590.369129
White,142100,22057.245635
White,142100,20305.284968
White,142100,20159.289453
White,142100,20762.61637
White,142100,20031.747798
Hispanic,509400,2778.5905108
Hispanic,540600,2786.8040682
Hispanic,489900,2997.8953146
Hispanic,525600,2860.2688601
Hispanic,556300,3041.5087095
Asian,769200,1650.9526245
Asian,607800,1644.9829636
Asian,714600,1774.7378247
Asian,530200,3235.0513883
Asian,561500,1797.6840276
White,4784000,7611.5891333
White,4784000,7981.2375996
White,4784000,8189.5271722
White,4784000,7876.7368309
White,4784000,7842.0570505
White,186768300,46.017263434
White,138476010,46.427812213
White,151090600,46.793001452
White,185021900,47.738824353
White,151517200,46.276727943
White,69400,15358.14552
White,69400,14750.392778
White,69400,14952.951917
White,69400,14882.584263
White,69390,14805.923454
Hispanic,71000,6103.49636
Hispanic,71000,5704.0456648
Hispanic,71000,5865.3282726
Hispanic,71000,5870.8404642
Hispanic,71000,5789.8611073
White,10000,7838.357489
White,10000,8076.9936661
White,10000,8003.2298225
White,10000,7830.3445751
White,10000,8114.9368058
Black,99200,9744.6075749
Black,99200,9850.8299378
Black,97200,9696.3828795
Black,99200,9796.3769596
Black,99200,9781.1935183
White,780690,7938.0575592
White,779060,7967.5504609
White,779860,8576.4535299
White,777880,8180.4865397
White,778960,8708.83125
Hispanic,173770,7636.3133824
Hispanic,161170,7245.8949927
Hispanic,160370,7284.5154354
Hispanic,162570,7374.3858618
Hispanic,178770,7200.522424
Black,10000,1965.5573069
Black,10000,1964.4872352
Black,10000,1968.2449848
Black,10000,1962.4400095
Black,10000,1968.4778957
Black,10000,4058.735407
Black,10000,4087.6179565
Black,10000,4032.4803445
Black,10000,4116.9783473
Black,10000,4032.3431044
White,131620,9990.9398354
White,114230,9929.1520968
White,119880,10028.153965
White,132940,9901.6705424
White,115310,10029.982223
Asian,10000,9162.2003006
Asian,10000,9090.5518589
Asian,10000,9182.9571214
Asian,10000,9366.9511541
Asian,10000,9207.5451412
White,2574890,2578.5880237
White,2586760,2827.007233
White,2585570,3065.0282783
White,2575230,2745.915668
White,2584870,2655.9817701
White,8103400,1859.7521937
White,8088400,1917.9661368
White,8073400,2046.7189365
White,8078400,1920.8990965
White,8099400,1838.7680705
Asian,45510,2207.4997349
Asian,44580,2142.4160957
Asian,45600,2114.1507583
Asian,44570,2140.827853
Asian,45580,2093.6903516
White,10000,7586.0776407
White,10000,7697.1668321
White,10000,7617.317687
White,10000,7615.7432023
White,10000,7622.9202761
White,59854000,44.252104334
White,59492000,44.646905025
White,59182000,44.998086106
White,59492000,45.907628537
White,59342000,44.50161614
White,149000,10895.264976
White,135000,10188.349138
White,139000,10488.953579
White,142000,10491.9833
White,139000,10360.148451
White,9786300,3705.6289723
White,9790700,3992.7228418
White,9797500,4152.9782415
White,9793300,3998.0629513
White,9789400,3784.431797
White,246830,20117.990097
White,245820,18778.053292
White,247830,19062.18733
White,246530,18989.536385
White,247520,18857.194369
Black,809500,2989.3819581
Black,461800,3010.1508696
Black,484520,3110.1586772
Black,550060,3110.9322166
Black,660640,3192.5540839
Asian,39872000,471.28295188
Asian,35573500,461.72995424
Asian,39526100,464.47172198
Asian,35455400,469.51808602
Asian,40300900,478.91853715
White,2473100,11412.401924
White,2474100,13440.099904
White,2474100,9625.8850598
White,2475100,11539.903928
White,2473100,10383.914589
White,4203000,508.87399366
White,4204000,545.04645408
White,4203000,571.84838572
White,4204000,544.5702415
White,4203000,512.25490639
Asian,239500,1037.7313961
Asian,239500,1048.2038326
Asian,239500,1130.7100142
Asian,239500,1086.880645
Asian,240500,1150.1870854
Asian,10000,15181.686851
Asian,875600,13916.530515
Asian,10000,15141.685006
Asian,2417100,13056.377149
Asian,10000,14395.25292
White,229800,4342.492569
White,229700,4414.1308453
White,227700,4407.6873262
White,227900,4385.3236164
White,228800,4426.3434595
White,17487600,12.173628878
White,17487600,13.007906174
White,17497500,13.58236824
White,17487600,12.990668127
White,17487600,12.399861018
White,21878100,2125.1887679
White,22139100,2117.4658339
White,21880100,2144.8293033
White,21909100,2105.734586
White,22008100,2203.1683607
Black,10000,4730.6283056
Black,10000,4780.1877159
Black,10000,4712.9549207
Black,10000,4746.5689604
Black,10000,4665.2620346
White,20741500,834.76398362
White,19560500,860.58329309
White,8653500,895.979375
White,11627500,864.8573889
White,11390500,854.53592557
White,10000,16943.722194
White,10000,16892.490107
White,10000,16973.708943
White,10000,16832.99542
White,10000,16949.063551
White,659790,8228.0635068
White,663990,8261.0531921
White,664790,8892.1548976
White,675350,8484.2698876
White,669880,9029.3924229
White,106261000,53.254873705
White,106351000,53.458950035
White,106427000,53.755528188
White,111851000,54.924810603
White,105667000,53.721221239
White,453500,7774.4331618
White,455500,7794.648727
White,453500,8400.5913725
White,449500,8000.7813675
White,447500,8528.6373803
White,1391500,3166.8572198
White,1791500,3669.3385176
White,1381500,3431.0111487
White,1420500,3235.4870926
White,1391500,3475.453825
Asian,10000,977.74035746
Asian,10000,1002.7556885
Asian,10000,987.37235459
Asian,10000,1006.2462161
Asian,10000,992.26603814
White,4594000,3097.4156298
White,4594000,3395.8182962
White,4594000,3681.7306247
White,4594000,3298.4106147
White,4594000,3190.3814691
White,10000,6244.9849836
White,12200,6251.3224131
White,10000,6218.5011673
White,10000,6163.6479239
White,10480,6227.4868369
White,1200270600,46.125828539
White,1198169000,46.627506093
White,1111453000,47.102106623
White,1203574000,48.081570373
White,1189323000,46.412797767
Black,81920,3673.3369132
Black,85820,3651.1097891
Black,78580,3716.9837177
Black,85910,3643.5799602
Black,90920,3706.9711776
White,912990,8594.3590825
White,914600,8623.103789
White,914000,9286.1967409
White,926090,8850.8082752
White,925100,9427.5298011
Hispanic,10000,3283.3804563
Hispanic,10000,3162.9245641
Hispanic,10000,3238.7394833
Hispanic,10000,3227.8933082
Hispanic,10000,3186.5513955
White,96678000,46.393598723
White,96379000,46.807505025
White,96379000,47.17568083
White,96378000,48.129238796
White,96608000,46.655185168
White,813500,8618.1934585
White,549800,8652.747335
White,637600,9313.7724456
White,747100,8886.5477502
White,837900,9457.5170268
White,12970,15497.065509
White,13080,14194.621123
White,13070,14698.267322
Asian,13040,14973.671965
Asian,13000,14835.351902
Hispanic,1141800,6136.5682518
Hispanic,1142900,6155.6572407
Hispanic,968300,6618.1762918
Hispanic,1141800,6316.7291399
Hispanic,1144900,6716.3369289
White,437300,6467.4423684
White,437300,6488.7276009
White,438300,6990.4120186
White,437300,6660.925478
White,438300,7097.0581417
White,1260000,2166.0716295
White,1256900,2551.4774860000002
White,1257900,1827.6148978
White,1257900,2191.8408934
White,1257000,1971.4042403
Hispanic,170900,2156.5396461
Hispanic,194820,2168.5055998
Hispanic,199600,2164.941832
Hispanic,154750,2169.9761883
Hispanic,157740,2164.3847701
White,925800,6261.4777239
White,924800,6281.4898109
White,924700,6764.7549685
White,925800,6446.9547223
White,924800,6869.4701438
Black,10000,3948.068004
Black,10000,4080.2912485
Black,10000,3956.4411968
Black,10000,4072.6786973
Black,10000,3984.4505386
Black,10000,5891.1860899
Black,10000,6075.285149
Black,10000,5889.2428287
Black,10000,6026.3579713
Black,10000,5935.3301857
White,110471900,102.65330774
White,109164300,101.86224331
White,113379900,101.29390146
White,105489600,103.63007117
White,103476400,103.48239577
Asian,7570000,118.71366997
Asian,7560000,127.04373416
Asian,7560000,133.44659206
Asian,7570000,127.58739362
Asian,7570000,120.89649414
White,95873900,45.331261551
White,102991000,45.735690079
White,101550500,46.095435263
White,101557900,47.027158318
White,101719000,45.586858096
White,176600,15677.355011
White,129900,15323.68742
White,46300,15334.341734
White,48800,15179.536259
White,179800,15457.7173
White,10000,10268.441105
White,10000,9955.4804659
White,10000,9924.6710942
White,10000,10160.092945
White,10000,9787.2087691
Black,1631150,5210.7068888
Black,751150,5310.7813543
Black,1643150,4355.138546
Black,523150,8133.1287432
Black,497150,7932.4241766
Asian,2642000,532.89087136
Asian,1016000,1463.8076214
Asian,1578000,1050.1100354
Asian,1256000,1245.823518
Asian,969000,1129.6138259
Asian,335300,1860.0948785
Asian,335300,1660.0204323
Asian,335300,1699.6380792
Asian,335300,1740.2338739
Asian,335300,1677.4664714
Hispanic,160800,7597.5195099
Hispanic,160800,7769.6716993
Hispanic,161800,7531.2182298
Hispanic,161800,7721.9616367
Hispanic,160800,7535.2576917
Black,10000,6904.9715375
Black,10000,6967.514127
Black,10000,6797.0487528
Black,10000,6900.7369221
Black,10000,6832.6229999
White,614630,4206.9186143
White,614630,4195.1345269
White,615630,4523.9884972
White,614630,4271.7899592
White,614630,4581.7612087
White,334500,10738.589903
White,339510,5961.9557571
White,374210,6430.516092
White,398920,6126.1185098
White,637400,6525.4415789
White,394800,15621.560156
White,394800,14780.811524
White,394800,14672.225482
White,394800,15075.22433
White,394800,14590.208134
White,10000,11366.588926
White,11400,11056.952967
White,10000,11295.714589
White,10950,11315.430072
White,10000,11224.944598
Hispanic,529000,11589.520054
Hispanic,530000,10825.480601
Hispanic,531000,10832.035142
Hispanic,530000,11283.942631
Hispanic,530000,10864.013857
White,39680,4801.9306489
White,40670,4685.0461468
White,39680,4730.3899988
White,40670,4701.8841686
White,39670,4667.52357
Black,267900,2493.2163997
Black,270800,2377.8032879
Black,267900,2458.3299965
Black,283500,2395.1245309
Black,270700,2426.2880009
Hispanic,3170350,975.14097679
Hispanic,2132110,2695.0926302
Hispanic,2933210,1157.4106138
Hispanic,2693250,2312.69112
Hispanic,2436080,2077.8611043
White,145400,16252.963392
White,145400,15497.329694
White,145300,15746.700575
White,145400,15583.399474
White,145400,15428.282747
White,277500,2396.0733782
White,277500,2802.3167232
White,277500,2011.2147184
White,277500,2384.8844388
White,277500,2163.576135
White,10000,6222.5729167
White,10000,6204.088559
White,10000,6231.4928616
White,10000,6181.4449824
White,10000,6222.2220193
White,5305500,677.87629612
White,5305500,717.77931033
White,5345500,740.92885911
White,5295600,715.25414638
White,5316600,690.87785171
Black,10000,6082.5481088
Black,10000,5982.173537
Black,10000,5923.3962668
Black,10000,6030.7142158
Black,10000,5866.7871861
White,624251000,53.447574695
White,644307000,53.652389469
White,653634000,53.95004078
White,624320000,55.123554205
White,608268000,53.915609692
White,29310,5652.4325206
White,28410,5647.2820547
White,28410,5680.8423198
White,29310,5662.3417244
White,28310,5659.2382597
Asian,130200,7082.9069447
Asian,220200,7059.3350021
Asian,117200,7620.0375309
Asian,94200,7189.0650187
Asian,139200,7715.7635866
White,2384600,7403.4997951
White,2382600,8713.942298
White,2383600,6245.0096825
White,2385600,7476.4982221
White,2383500,6734.3073991
Asian,55800,14367.354081
Asian,55800,14479.618718
Asian,55700,14478.081033
Asian,55700,14629.032342
Asian,55700,14514.240944
White,10000,13193.855618
White,10000,13124.172975
White,10000,12890.109043
White,10000,13158.76933
White,10000,12901.400182
White,173300,19704.02703
White,173300,20162.6475
White,173300,19567.220332
White,173300,20049.752459
White,173300,19589.349084
Hispanic,91100,14794.5552
Hispanic,96200,14889.579508
Hispanic,84400,14860.161038
Hispanic,96200,14911.55688
Hispanic,96200,14857.743253
White,5653200,3633.1432648
White,8467000,3664.5201314
White,5764800,3808.9557974
White,6074000,3658.318502
White,6829700,3657.1312823
Black,52700,3731.9368621
Black,56700,3709.380986
Black,56600,3776.4854571
Black,56600,3701.2339794
Black,56600,3765.8917589
White,14476000,428.70468916
White,14316000,453.608735
White,14516000,472.04118659
White,14076000,454.63548945
White,14140000,437.62867816
White,39940000,47.996510102
White,39939000,47.042606346
White,39939000,47.148939812
White,39940000,47.705470579
White,39939000,48.811828205
White,7042120,4095.6581648
White,7065220,4488.8737292
White,7044620,4869.7450408
White,7025220,4360.6667842
White,7037920,4219.7470932
White,43730,19471.107355
White,49100,19924.30651
White,49290,19335.917838
White,50480,19812.745992
White,40000,19357.785008
White,10000,17570.711964
White,10000,17828.01439
White,10000,17643.069496
White,10000,17639.422707
White,10000,17656.046093
White,24337000,953.42679469
White,32142000,928.40174866
White,27474000,933.29291309
White,33142000,943.9611372
White,24271000,967.20233379
White,544851,7961.2651982
White,543850,7987.3352327
White,565851,8606.1595296
White,565860,8205.0015468
White,566850,8737.6708723
